geocode_address	above_low	above_high	time	lat	lng
417 HAWTHORNE RD, BULIMBA, BRISBANE	0	-0.3	29/01/2013 11:00:00 AM	-27.4556698	153.0616133
417 LOFFS RD, WESTLAKE, BRISBANE	5.8	-2.8	29/01/2013 7:30:00 AM	-27.546905	152.903877
419 BRISBANE CSO, YERONGA, BRISBANE	0.6	-4.8	29/01/2013 10:10:00 AM	-27.4710107	153.0234489
42  WILLIAM PDE, FAIRFIELD, BRISBANE	0.1	-0.5	29/01/2013 10:15:00 AM	-27.5079437	153.0180883
42 A BARKU CT, HEMMANT, BRISBANE	2.2	-1.3	29/01/2013 11:00:00 AM	-27.428964	153.131129
42 A TURNER ST, SHERWOOD, BRISBANE	5.2	2.2	29/01/2013 9:20:00 AM	-27.5303	152.973707
42 B SCENIC RD, KENMORE, BRISBANE	5.2	-4.8	29/01/2013 8:15:00 AM	-27.525977	152.92662
42 BOUNDARY RD, OXLEY, BRISBANE	1.8	-0.4	29/01/2013 9:50:00 AM	-27.570475	152.986254
42 BOUNDARY ST, TINGALPA, BRISBANE	0.2	-0.6	29/01/2013 11:00:00 AM	-27.472523	153.119858
42 BOWEN ST, WINDSOR, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.433374	153.034561
42 CASWELL ST, EASTBRISBANE, BRISBANE	0.8	-1.8	29/01/2013 11:00:00 AM	-27.488724	153.05041
42 COLVIN ST, ROCKLEA, BRISBANE	3.1	-2.7	29/01/2013 9:50:00 AM	-27.553584	153.018685
42 DOUGLAS ST, MILTON, BRISBANE	0.5	-0.2	29/01/2013 10:40:00 AM	-27.4721338	153.002627
42 DOUGLAS ST, SHERWOOD, BRISBANE	4.1	-13.1	29/01/2013 9:20:00 AM	-27.532921	152.972016
42 E GOODMAN PL, MURARRIE, BRISBANE	0.1	-2.7	29/01/2013 11:00:00 AM	-27.462025	153.111002
42 EXPORT ST, LYTTON, BRISBANE	0.1	-1.7	29/01/2013 11:00:00 AM	-27.426761	153.153741
42 F GOODMAN PL, MURARRIE, BRISBANE	1.8	-4.6	29/01/2013 11:00:00 AM	-27.462025	153.111002
42 FERRY ST, KANGAROOPOINT, BRISBANE	0.2	-3.1	29/01/2013 11:00:00 AM	-27.4857787	152.9990774
42 FOLEY RD, HEMMANT, BRISBANE	0.3	-1.1	29/01/2013 11:00:00 AM	-27.460572	153.136711
42 GALLWAY ST, WINDSOR, BRISBANE	0	-1.6	29/01/2013 11:00:00 AM	-27.4400441	153.0332019
42 GILLAN ST, NORMANPARK, BRISBANE	0.9	-0.2	29/01/2013 11:00:00 AM	-27.478525	153.050908
42 GORDON ST, HAWTHORNE, BRISBANE	0.2	-2.6	29/01/2013 11:00:00 AM	-27.459436	153.053667
42 HAIG RD, MILTON, BRISBANE	1.2	0.5	29/01/2013 10:40:00 AM	-27.468373	152.999657
42 HEATH ST, EASTBRISBANE, BRISBANE	0.5	-1.3	29/01/2013 11:00:00 AM	-27.479908	153.049858
42 JAMIESON ST, BULIMBA, BRISBANE	0.1	-0.8	29/01/2013 11:00:00 AM	-27.453785	153.060486
42 MOUNTFORD RD, NEWFARM, BRISBANE	0.2	-0.8	29/01/2013 11:00:00 AM	-27.473295	153.046264
42 NICHOLAS ST, WINDSOR, BRISBANE	0	-0.3	29/01/2013 11:00:00 AM	-27.440733	153.028275
42 PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.38114	153.1672165
42 QUAY ST, BULIMBA, BRISBANE	1.2	-2.3	29/01/2013 11:00:00 AM	-27.4485595	153.0522393
42 ROSS ST, NEWSTEAD, BRISBANE	0.6	-0.5	29/01/2013 11:00:00 AM	-27.442291	153.0428
42 ROWENA ST, KENMORE, BRISBANE	5.4	-21.9	29/01/2013 8:15:00 AM	-27.518652	152.925638
42 SCENIC RD, KENMORE, BRISBANE	5.1	-4.7	29/01/2013 8:15:00 AM	-27.525977	152.92662
42 SIR FRED SCHONELL DR, STLUCIA, BRISBANE	0.6	-6.9	29/01/2013 10:30:00 AM	-27.492563	152.995648
42 STUART ST, BULIMBA, BRISBANE	0	-0.4	29/01/2013 11:00:00 AM	-27.453304	153.058542
42 VICTORIA ST, WINDSOR, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.441272	153.029159
42 WELSBY ST, NEWFARM, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.46585	153.048573
42 WENDELL ST, NORMANPARK, BRISBANE	2.5	-1.3	29/01/2013 11:00:00 AM	-27.4709863	153.0575723
42 WILLIAM PDE, FAIRFIELD, BRISBANE	0.3	-0.5	29/01/2013 10:10:00 AM	-27.5079437	153.0180883
42 WYNNUM RD, NORMANPARK, BRISBANE	2.4	-4.2	29/01/2013 11:00:00 AM	-27.4754112	153.0526127
42 YARAWA ST, KENMORE, BRISBANE	4.9	-6.9	29/01/2013 8:15:00 AM	-27.521733	152.924335
420 KHOLO RD, KHOLO, BRISBANE	11.1	-44.5	30/01/2013 2:40:00 AM	-27.542412	152.74813
420 KIANAWAH RD, WYNNUMWEST, BRISBANE	0.8	-4.8	29/01/2013 11:00:00 AM	-27.460703	153.144285
420 LYTTON RD, MORNINGSIDE, BRISBANE	0.6	-21	29/01/2013 11:00:00 AM	-27.452647	153.081826
421 BRISBANE CSO, YERONGA, BRISBANE	0.5	-5.1	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
423 BRISBANE CSO, YERONGA, BRISBANE	0.3	-5.5	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
424 PRIORS POCKET RD, MOGGILL, BRISBANE	8.7	-9.9	29/01/2013 5:05:00 AM	-27.592943	152.899839
425 BRISBANE CSO, YERONGA, BRISBANE	1.4	-5.6	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
427 B QUEEN ST, BRISBANECITY, BRISBANE	3	-1.6	29/01/2013 10:55:00 AM	-27.465441	153.031123
427 BRISBANE CSO, YERONGA, BRISBANE	1	-5.9	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
427 MAIN MYRTLETOWN RD, PINKENBA, BRISBANE	0.8	-2.3	29/01/2013 11:00:00 AM	-27.413209	153.127386
427 QUEEN ST, BRISBANECITY, BRISBANE	1.7	-7.7	29/01/2013 10:55:00 AM	-27.465441	153.031123
427 WACOL STATION RD, SUMNER, BRISBANE	6.6	-23.6	29/01/2013 6:15:00 AM	-27.564238	152.923168
428 SHERWOOD RD, ROCKLEA, BRISBANE	4.1	-2.4	29/01/2013 9:50:00 AM	-27.5356852	152.9926732
429 BRISBANE CSO, YERONGA, BRISBANE	1.9	-5.9	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
43  LANG PDE, MILTON, BRISBANE	0.1	-0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.1	-0.2	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.1	0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.2	-0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.2	0	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.2	0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.3	-0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.3	-0.4	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.3	0	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.4	-0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.4	-0.2	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.4	0	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.4	0.1	29/01/2013 10:40:00 AM	-27.474066	153.001506
43  LANG PDE, MILTON, BRISBANE	0.5	0	29/01/2013 10:40:00 AM	-27.474066	153.001506
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	0	-5.5	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	1.1	-5.6	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	1.6	-11	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	1.8	-11	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	1.8	-11.7	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	2.6	-11.7	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A  GOLDIESLIE RD, INDOOROOPILLY, BRISBANE	2.8	-8.9	29/01/2013 9:35:00 AM	-27.5031583	152.9684294
43 A MURRAY ST, BOWENHILLS, BRISBANE	2.1	0.1	29/01/2013 11:00:00 AM	-27.441731	153.0414587
43 A VIVIAN ST, TENNYSON, BRISBANE	2.3	-3.6	29/01/2013 9:50:00 AM	-27.5266749	152.997084
43 ATKINSON DR, KARANADOWNS, BRISBANE	9.5	-13	29/01/2013 9:05:00 PM	-27.556117	152.811401
43 B MURRAY ST, BOWENHILLS, BRISBANE	1.3	0.5	29/01/2013 11:00:00 AM	-27.441731	153.0414587
43 BUTTERFIELD ST, HERSTON, BRISBANE	0	-1.5	29/01/2013 11:00:00 AM	-27.4453531	153.0270169
43 C MURRAY ST, BOWENHILLS, BRISBANE	0.4	0.4	29/01/2013 11:00:00 AM	-27.441731	153.0414587
43 CLARENDON ST, EASTBRISBANE, BRISBANE	0.2	-2.5	29/01/2013 11:00:00 AM	-27.481825	153.0488722
43 D MURRAY ST, BOWENHILLS, BRISBANE	0.9	0	29/01/2013 11:00:00 AM	-27.441731	153.0414587
43 DESHON ST, WOOLLOONGABBA, BRISBANE	0	-0.7	29/01/2013 11:00:00 AM	-27.492337	153.043758
43 ESPLANADE, YERONGA, BRISBANE	0.2	-1.6	29/01/2013 10:05:00 AM	-27.513736	153.000409
43 FEEZ ST, YERONGA, BRISBANE	1.8	-10.4	29/01/2013 9:55:00 AM	-27.517488	153.011923
43 HOPPER ST, PINKENBA, BRISBANE	0.4	-0.1	29/01/2013 11:00:00 AM	-27.422078	153.117763
43 ILLAWONG WAY, KARANADOWNS, BRISBANE	12	-14	29/01/2013 8:15:00 PM	-27.555731	152.818773
43 INSTOW ST, YERONGA, BRISBANE	0.4	-5.1	29/01/2013 10:00:00 AM	-27.515529	153.007673
43 IVY ST, INDOOROOPILLY, BRISBANE	3.3	-14.2	29/01/2013 9:40:00 AM	-27.508467	152.981146
43 KINGFISHER PL, KENMORE, BRISBANE	4.9	-6.9	29/01/2013 8:45:00 AM	-27.52656	152.933922
43 LANG PDE, MILTON, BRISBANE	1.3	-0.9	29/01/2013 10:40:00 AM	-27.474066	153.001506
43 LONGMAN TCE, CHELMER, BRISBANE	3.3	-6	29/01/2013 9:35:00 AM	-27.507411	152.971029
43 LOVE ST, BULIMBA, BRISBANE	0.4	-3.3	29/01/2013 11:00:00 AM	-27.452585	153.054931
43 MACQUARIE ST, TENERIFFE, BRISBANE	0.8	-4.9	29/01/2013 11:00:00 AM	-27.460288	153.050406
43 MCBRIDE RD, PINKENBA, BRISBANE	0.3	0	29/01/2013 11:00:00 AM	-27.421706	153.119253
43 MORAY ST, NEWFARM, BRISBANE	1.3	-21.2	29/01/2013 11:00:00 AM	-27.465751	153.039853
43 NARIEL ST, ALBION, BRISBANE	0.6	0.4	29/01/2013 11:00:00 AM	-27.4381619	153.0437424
43 NORTHEY ST, WINDSOR, BRISBANE	0	-0.5	29/01/2013 11:00:00 AM	-27.441944	153.027767
43 OLDFIELD RD, SEVENTEENMILEROCKS, BRISBANE	0.3	-8.5	29/01/2013 8:45:00 AM	-27.5450509	152.9524485
43 PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.38114	153.1672165
43 RIVERPOINT BLVD, RIVERHILLS, BRISBANE	6.4	-10.4	29/01/2013 6:25:00 AM	-27.5646188	152.9007179
43 ROSECLIFFE ST, HIGHGATEHILL, BRISBANE	4	-23.8	29/01/2013 10:20:00 AM	-27.492674	153.018708
43 STEVENS ST, YERONGA, BRISBANE	3.1	-5.3	29/01/2013 9:50:00 AM	-27.520226	153.01209
43 STRICKLAND TCE, SHERWOOD, BRISBANE	4.5	0.1	29/01/2013 9:50:00 AM	-27.526881	152.989892
43 SUTTON ST, CHELMER, BRISBANE	3.7	-4.5	29/01/2013 9:30:00 AM	-27.5125467	152.9687338
43 VIVIAN ST, TENNYSON, BRISBANE	2.3	-3.5	29/01/2013 9:50:00 AM	-27.5266749	152.997084
43 WALTER AVE, EASTBRISBANE, BRISBANE	0.2	-1.4	29/01/2013 11:00:00 AM	-27.47976	153.048759
43 WELSBY ST, NEWFARM, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.466501	153.049567
43 WENDOUREE CRES, WESTLAKE, BRISBANE	5.6	-6.8	29/01/2013 7:40:00 AM	-27.544262	152.907843
43 WYNNUM RD, NORMANPARK, BRISBANE	1.4	-3.7	29/01/2013 11:00:00 AM	-27.476093	153.052304
430 A SHERWOOD RD, SHERWOOD, BRISBANE	2.3	1	29/01/2013 9:50:00 AM	-27.534695	152.992162
430 CLIVEDEN AVE, CORINDA, BRISBANE	3.6	-4	29/01/2013 9:50:00 AM	-27.550103	152.99336
430 SHERWOOD RD, SHERWOOD, BRISBANE	3.4	-2.6	29/01/2013 9:50:00 AM	-27.534695	152.992162
430 STANLEY ST, SOUTHBRISBANE, BRISBANE	1.8	-6.3	29/01/2013 10:55:00 AM	-27.4832732	153.02649
431 ALLAWAH RD, CHUWAR, BRISBANE	15	-22.1	30/01/2013 3:55:00 AM	-27.5433963	152.7853208
431 BRISBANE CSO, YERONGA, BRISBANE	2.1	-5.9	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
431 CURTIN AVE, EAGLEFARM, BRISBANE	1.5	-6.6	29/01/2013 11:00:00 AM	-27.43786	153.091777
431 MAIN MYRTLETOWN RD, BRISBANEAIRPORT, BRISBANE	2.2	-6.5	29/01/2013 11:00:00 AM	-27.411791	153.125547
433 BRISBANE CSO, YERONGA, BRISBANE	0.6	-5.9	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
433 CLIVEDEN AVE, OXLEY, BRISBANE	4	-5.4	29/01/2013 9:50:00 AM	-27.552343	152.986684
437 BRISBANE CSO, YERONGA, BRISBANE	0.1	-5.2	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
439 BRISBANE CSO, YERONGA, BRISBANE	3	-4.8	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
44  DIXON ST, AUCHENFLOWER, BRISBANE	0	-2.2	29/01/2013 10:35:00 AM	-27.476594	152.993991
44  ROSS ST, NEWSTEAD, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.442114	153.04296
44  ROSS ST, NEWSTEAD, BRISBANE	0.6	-0.2	29/01/2013 11:00:00 AM	-27.442114	153.04296
44 A BLACKMORE ST, WINDSOR, BRISBANE	0	-0.5	29/01/2013 11:00:00 AM	-27.4299551	153.0362994
44 A FERRY ST, KANGAROOPOINT, BRISBANE	2.7	-0.3	29/01/2013 11:00:00 AM	-27.472304	153.037814
44 A HEMMANT-TINGALPA RD, HEMMANT, BRISBANE	1.7	-9	29/01/2013 11:00:00 AM	-27.4474514	153.1265225
44 AQUARIUM AVE, HEMMANT, BRISBANE	0.4	-0.9	29/01/2013 11:00:00 AM	-27.4427196	153.1262683
44 BARKER ST, EASTBRISBANE, BRISBANE	0.7	-2.2	29/01/2013 11:00:00 AM	-27.481914	153.049443
44 BOWEN ST, WINDSOR, BRISBANE	0.1	-0.7	29/01/2013 11:00:00 AM	-27.433395	153.034712
44 BRISBANE ST, TOOWONG, BRISBANE	2.7	-6	29/01/2013 10:30:00 AM	-27.4897269	152.9940124
44 CLIVEDEN AVE, OXLEY, BRISBANE	3.9	-53.9	29/01/2013 9:10:00 AM	-27.54674	152.966526
44 COLWEL ST, OXLEY, BRISBANE	2.4	-1.9	29/01/2013 9:50:00 AM	-27.561913	152.980956
44 DIXON ST, AUCHENFLOWER, BRISBANE	0.1	-3.6	29/01/2013 10:35:00 AM	-27.476594	152.993991
44 DOUGLAS ST, MILTON, BRISBANE	0.4	-0.2	29/01/2013 10:40:00 AM	-27.472938	153.003153
44 FERRY ST, KANGAROOPOINT, BRISBANE	2.7	-6	29/01/2013 11:00:00 AM	-27.472304	153.037814
44 GALLWAY ST, WINDSOR, BRISBANE	0.1	-1.3	29/01/2013 11:00:00 AM	-27.4400454	153.0332118
44 GILLAN ST, NORMANPARK, BRISBANE	0.8	0	29/01/2013 11:00:00 AM	-27.478592	153.050851
44 GLADSTONE ST, COORPAROO, BRISBANE	0.1	-3.5	29/01/2013 11:00:00 AM	-27.4917678	153.0547876
44 GLEN RD, TOOWONG, BRISBANE	1.2	-4.4	29/01/2013 10:30:00 AM	-27.487847	152.994401
44 GLENHURST ST, PINJARRAHILLS, BRISBANE	5.9	-15.7	29/01/2013 7:15:00 AM	-27.551074	152.900106
44 GODWIN ST, BULIMBA, BRISBANE	0.1	-0.6	29/01/2013 11:00:00 AM	-27.453276	153.056554
44 GORDON ST, HAWTHORNE, BRISBANE	1.6	-2.4	29/01/2013 11:00:00 AM	-27.459313	153.053711
44 JAMIESON ST, BULIMBA, BRISBANE	0.4	-0.8	29/01/2013 11:00:00 AM	-27.45395	153.060637
44 JILBA ST, INDOOROOPILLY, BRISBANE	3.8	-18.5	29/01/2013 9:30:00 AM	-27.5119099	152.9655142
44 MCBRIDE RD, PINKENBA, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.4220496	153.1187711
44 MCDONALD ST, HAWTHORNE, BRISBANE	0.4	-0.9	29/01/2013 11:00:00 AM	-27.4572305	153.0593017
44 MELBOURNE ST, ROCKLEA, BRISBANE	0.7	0.2	29/01/2013 9:50:00 AM	-27.539612	153.008696
44 ORIENT AVE, PINKENBA, BRISBANE	0.4	-0.7	29/01/2013 11:00:00 AM	-27.426975	153.113261
44 ROSS ST, NEWSTEAD, BRISBANE	0.8	-0.3	29/01/2013 11:00:00 AM	-27.442114	153.04296
44 SCENIC RD, KENMORE, BRISBANE	4.9	-5.6	29/01/2013 8:15:00 AM	-27.525482	152.926663
44 VICTORIA ST, WINDSOR, BRISBANE	0.4	-0.1	29/01/2013 11:00:00 AM	-27.441183	153.029175
44 WARREN ST, STLUCIA, BRISBANE	1.6	-4.6	29/01/2013 10:25:00 AM	-27.496073	153.005386
44 WELSBY ST, NEWFARM, BRISBANE	0.1	-0.6	29/01/2013 11:00:00 AM	-27.465781	153.04864
44 WENDELL ST, NORMANPARK, BRISBANE	2.5	-1.2	29/01/2013 11:00:00 AM	-27.470754	153.057439
44 YARAWA ST, KENMORE, BRISBANE	3.9	-6.7	29/01/2013 8:15:00 AM	-27.522127	152.924027
440 JESMOND RD, FIGTREEPOCKET, BRISBANE	4.3	-5.3	29/01/2013 9:25:00 AM	-27.521334	152.96686
441 A BLACKWALL RD, CHUWAR, BRISBANE	12	-72.4	30/01/2013 3:05:00 AM	-27.563736	152.754844
443 BRISBANE CSO, YERONGA, BRISBANE	0.9	-6.6	29/01/2013 10:05:00 AM	-27.4710107	153.0234489
443 QUEEN ST, BRISBANECITY, BRISBANE	0.3	-6.4	29/01/2013 10:55:00 AM	-27.4649154	153.0314154
444 PRIORS POCKET RD, MOGGILL, BRISBANE	8	-10.5	29/01/2013 5:20:00 AM	-27.594065	152.9007
445 A STANLEY ST, SOUTHBRISBANE, BRISBANE	2.2	-1.4	29/01/2013 10:50:00 AM	-27.4805689	153.0235347
445 B STANLEY ST, SOUTHBRISBANE, BRISBANE	3	-0.9	29/01/2013 10:50:00 AM	-27.4805689	153.0235347
445 D STANLEY ST, SOUTHBRISBANE, BRISBANE	1.9	-1.3	29/01/2013 10:50:00 AM	-27.4805689	153.0235347
445 E STANLEY ST, SOUTHBRISBANE, BRISBANE	3.1	-0.6	29/01/2013 10:50:00 AM	-27.4805689	153.0235347
446 CENTENARY HWY, SINNAMONPARK, BRISBANE	4	-11.6	29/01/2013 8:45:00 AM	-27.540764	152.950523
449 A KINGSFORD SMITH DR, HAMILTON, BRISBANE	1.9	-1.3	29/01/2013 11:00:00 AM	-27.4394871	153.0641637
449 B KINGSFORD SMITH DR, HAMILTON, BRISBANE	2.2	1	29/01/2013 11:00:00 AM	-27.4394871	153.0641637
449 CLIVEDEN AVE, OXLEY, BRISBANE	4	-0.3	29/01/2013 9:50:00 AM	-27.551457	152.991929
449 KINGSFORD SMITH DR, HAMILTON, BRISBANE	2.2	-1.4	29/01/2013 11:00:00 AM	-27.4394871	153.0641637
449 WESTLAKE DR, WESTLAKE, BRISBANE	5.8	-21	29/01/2013 7:15:00 AM	-27.548414	152.905807
45  BLACK ST, MILTON, BRISBANE	0.6	-4.1	29/01/2013 10:40:00 AM	-27.466661	153.0063
45  DUNCAN ST, WESTEND, BRISBANE	0.7	-3	29/01/2013 10:35:00 AM	-27.4839161	153.0001591
45 A GILLAN ST, NORMANPARK, BRISBANE	1.7	-1	29/01/2013 11:00:00 AM	-27.478202	153.049976
45 A HEMMANT-TINGALPA RD, HEMMANT, BRISBANE	2	-8	29/01/2013 11:00:00 AM	-27.4475203	153.1265496
45 A PARINGA RD, MURARRIE, BRISBANE	2.2	-2.4	29/01/2013 11:00:00 AM	-27.44425	153.110728
45 ASHFIELD ST, EASTBRISBANE, BRISBANE	0.4	0.1	29/01/2013 11:00:00 AM	-27.481728	153.0491819
45 ATKINSON DR, KARANADOWNS, BRISBANE	8.7	-12.9	29/01/2013 9:05:00 PM	-27.556756	152.811682
45 BILLAGALL DR, KARANADOWNS, BRISBANE	11.5	-33.2	29/01/2013 2:25:00 PM	-27.538192	152.830857
45 BLACK ST, MILTON, BRISBANE	0.7	-4.1	29/01/2013 10:40:00 AM	-27.466661	153.0063
45 BOOLUNGAL WAY, KARANADOWNS, BRISBANE	13.2	-16.5	29/01/2013 7:20:00 PM	-27.551591	152.822725
45 BRISBANE CSO, FAIRFIELD, BRISBANE	0.5	-3.1	29/01/2013 10:15:00 AM	-27.4710107	153.0234489
45 BYRON ST, BULIMBA, BRISBANE	1.8	-1.3	29/01/2013 11:00:00 AM	-27.443248	153.061399
45 COTTONWOOD PL, KHOLO, BRISBANE	4.6	-12.1	30/01/2013 2:40:00 AM	-27.536151	152.747142
45 D EAGLE ST, BRISBANECITY, BRISBANE	3	-3.2	29/01/2013 10:55:00 AM	-27.4695219	153.0302889
45 DESHON ST, WOOLLOONGABBA, BRISBANE	0	-0.4	29/01/2013 11:00:00 AM	-27.492332	153.043889
45 DOUGLAS ST, MILTON, BRISBANE	0.2	-1.7	29/01/2013 10:40:00 AM	-27.4718511	153.0025618
45 DUNCAN ST, WESTEND, BRISBANE	0.6	-4.2	29/01/2013 10:35:00 AM	-27.4839161	153.0001591
45 EAGLE ST, BRISBANECITY, BRISBANE	0.8	-3.4	29/01/2013 10:55:00 AM	-27.4695219	153.0302889
45 ESKER ST, PINKENBA, BRISBANE	0.3	0	29/01/2013 11:00:00 AM	-27.421238	153.118572
45 FEEZ ST, YERONGA, BRISBANE	2.4	-10.5	29/01/2013 9:55:00 AM	-27.517656	153.011957
45 GILLAN ST, NORMANPARK, BRISBANE	0	-1	29/01/2013 11:00:00 AM	-27.478202	153.049976
45 GLENWOOD PL, HEMMANT, BRISBANE	0.1	-2	29/01/2013 11:00:00 AM	-27.4581927	153.1396337
45 GOSPORT ST, HEMMANT, BRISBANE	0.4	-1.4	29/01/2013 11:00:00 AM	-27.441543	153.129842
45 HALL ST, SHERWOOD, BRISBANE	1.4	-5.2	29/01/2013 9:50:00 AM	-27.531766	152.985886
45 HAZELMERE PDE, SHERWOOD, BRISBANE	4.7	-15.4	29/01/2013 9:25:00 AM	-27.5255345	152.9739789
45 ILLAWONG WAY, KARANADOWNS, BRISBANE	11.4	-13.7	29/01/2013 7:55:00 PM	-27.555311	152.818874
45 INSTOW ST, YERONGA, BRISBANE	0.6	-5	29/01/2013 10:00:00 AM	-27.5153336	153.0078041
45 IVY ST, INDOOROOPILLY, BRISBANE	3.3	-7.1	29/01/2013 9:40:00 AM	-27.508651	152.981311
45 KATOOMBA AVE, HAWTHORNE, BRISBANE	0.4	-1	29/01/2013 11:00:00 AM	-27.458471	153.058741
45 KING ARTHUR TCE, TENNYSON, BRISBANE	3.7	-11.3	29/01/2013 9:50:00 AM	-27.524325	152.998133
45 KINTYRE ST, BROOKFIELD, BRISBANE	2.2	-23.5	29/01/2013 8:15:00 AM	-27.510628	152.925587
45 LAIDLAW PDE, EASTBRISBANE, BRISBANE	0.1	-7.5	29/01/2013 11:00:00 AM	-27.4776303	153.047356
45 LONGMAN TCE, CHELMER, BRISBANE	3.7	-5.4	29/01/2013 9:35:00 AM	-27.50726	152.970802
45 MACQUARIE ST, TENERIFFE, BRISBANE	0.8	-4.5	29/01/2013 11:00:00 AM	-27.46015	153.0502155
45 MAXWELL ST, NEWFARM, BRISBANE	2.2	-8.2	29/01/2013 11:00:00 AM	-27.4694163	153.0409871
45 MCCONNELL ST, BULIMBA, BRISBANE	0.3	-1.7	29/01/2013 11:00:00 AM	-27.442642	153.057882
45 NORTHEY ST, WINDSOR, BRISBANE	0	-0.4	29/01/2013 11:00:00 AM	-27.441927	153.02765
45 OBERON ESP, HEMMANT, BRISBANE	0.7	-4.3	29/01/2013 11:00:00 AM	-27.4710107	153.0234489
45 ORIENT AVE, PINKENBA, BRISBANE	1	-0.7	29/01/2013 11:00:00 AM	-27.4266159	153.1137749
45 PEPLOW ST, HEMMANT, BRISBANE	0.9	-1.3	29/01/2013 11:00:00 AM	-27.454698	153.137431
45 PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.381546	153.167993
45 ROBERTSON PL, FIGTREEPOCKET, BRISBANE	1.9	-14.3	29/01/2013 9:05:00 AM	-27.527108	152.951635
45 ROSECLIFFE ST, HIGHGATEHILL, BRISBANE	3.8	-23.4	29/01/2013 10:20:00 AM	-27.492768	153.018818
45 SANDGATE RD, ALBION, BRISBANE	0.5	-0.8	29/01/2013 11:00:00 AM	-27.439146	153.04326
45 SCOTT ST, NORMANPARK, BRISBANE	2.4	-0.5	29/01/2013 11:00:00 AM	-27.481027	153.057569
45 SUTTON ST, CHELMER, BRISBANE	3.5	-4.5	29/01/2013 9:30:00 AM	-27.512577	152.96816
45 VIVIAN ST, TENNYSON, BRISBANE	2.7	-3.4	29/01/2013 9:50:00 AM	-27.526825	152.996758
45 WALTER AVE, EASTBRISBANE, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.4798915	153.0487708
45 WELSBY ST, NEWFARM, BRISBANE	0.2	-0.2	29/01/2013 11:00:00 AM	-27.466432	153.049634
45 YARAWA ST, KENMORE, BRISBANE	5.2	-6.3	29/01/2013 8:15:00 AM	-27.521347	152.923549
450 KHOLO RD, KHOLO, BRISBANE	10.1	-41.2	30/01/2013 2:40:00 AM	-27.540485	152.748521
451 SHERWOOD RD, SHERWOOD, BRISBANE	0	-3.1	29/01/2013 9:50:00 AM	-27.532674	152.9926
